,Category,Text
8399,recommendation_events,que esta pasando alrededor mio
8400,recommendation_events,hay ferias de artesanía en esta zona
8401,recommendation_events,cualquier cosa interesante que esté sucediendo en el área de la bahía
8402,recommendation_events,solo me contó algunos eventos emocionantes en zona de valencia
8403,recommendation_events,dime eventos locales
8404,recommendation_events,hay algún evento deportivo mañana en chicago
8405,recommendation_events,hay un festival de comida en la zona
8406,recommendation_events,que esta pasando por aquí este fin de semana
8407,recommendation_events,solo cuéntame sobre las actividades en mi área este fin de semana
8408,recommendation_events,algo bueno sucediendo este fin de semana en la zona
8409,recommendation_events,cuáles son algunos parques temáticos cercanos
8410,recommendation_events,esta pasando algo especial alrededor
8411,recommendation_events,dime todos los eventos de hoy en mi ciudad
8412,recommendation_events,hay algún evento divertido en los ángeles hoy dia
8413,recommendation_events,que esta pasando alrededor del pueblo
8414,recommendation_events,cuando abre el centro comercial ciudad de panamá
8415,recommendation_events,referir eventos actuales locales
8416,recommendation_events,muéstrame eventos musicales cercanos
8417,recommendation_events,hay algún evento gratuito en mi zona hoy
8418,calendar_set,recuérdame si algo más pasa
8419,calendar_set,recuérdame a la una de la tarde
8420,calendar_set,recuérdale a mi amigo que consiga la tarea mañana
8421,calendar_set,abierta memo agregar nota sobre mi reunión
8422,calendar_set,recordatorios
8423,calendar_set,programar una charla con daniel el jueves por la tarde
8424,calendar_set,programa una reunión cada dos semanas los viernes a las tres de la tarde
8425,calendar_set,agregar semanalmente una p. m. llamar al calendario
8426,calendar_set,añade a mi calendario una llamada diaria a las cinco de la tarde
8427,calendar_set,recuérdame leer libro la semana que viene
8428,calendar_set,pon un recordatorio para llamar a pablo mañana
8429,calendar_set,añade a recordatorios ver la nueva película hoy a las nueve p. m.
8430,calendar_set,recuérdame mandar ese correo electrónico después
8431,calendar_set,dime mas tarde que presente la factura
8432,calendar_set,recuérdame ir al gimnasio todos los lunes y martes
8433,calendar_set,recuérdame que vaya a comprar todas las semanas
8434,calendar_set,recuérdame que pague el alquiler todos los meses
8435,calendar_set,programa una reunión con pedrito
8436,calendar_set,añade un evento a mi calendario
8437,calendar_set,añadir nuevo evento a mi calendario
8438,calendar_set,crea una reunión con pedro mañana a las seis p. m.
8439,calendar_set,añadir evento para la reunión de esta noche con jaime
8440,calendar_set,recuérdame llamar a mi abuela este domingo
8441,calendar_set,recuérdame que me vaya a la cama antes de la una de la mañana todos los días
8442,calendar_set,iré a la boda de marta la semana que viene con mi novio añádelo a mi calendario por favor
8443,calendar_set,me puedes recordar la clase de gimnasia en dos horas
8444,calendar_set,olly me puedes recordar la clase de gimnasia en dos horas
8445,calendar_set,recuérdame mirar la pasta en treinta minutos
8446,calendar_set,puedes acordarme de sacar fuera los contenedores el jueves
8447,calendar_set,olly recuerda me el cumpleaños de mi mamá una semana antes
8448,calendar_set,olly ayúdame a recordar que llame a joana a las cuatro de la tarde
8449,calendar_set,olly necesito recordar que tengo que ir a las tiendas antes de que cierren
8450,calendar_set,necesito recordar llegar a las tiendas antes de que cierren
8451,calendar_set,hay una buena banda tocando esta noche a las nueve en el bar de jazz quiero ir
8452,calendar_set,quiero ir a la proyección de películas al aire libre este fin de semana recuérdame
8453,calendar_set,crear un evento que se repita los lunes a las siete p. m
8454,calendar_set,agregue un recordatorio los jueves a las once y media de la mañana y nómbrelo clases de baile
8455,calendar_set,agregue un evento repetido el sábado a las siete am llamado hora del cine
8456,calendar_set,recuérda me a las seis lo de la reunión a las siete
8457,calendar_set,recuérdame mañana a las cuatro sobre un evento
8458,calendar_set,recuérdame el cumpleaños de miguel
8459,calendar_set,agregue una reunión mañana con marc a las seis
8460,calendar_set,poner un recordatorio para el partido de tenis con marc el domingo a las cuatro de la tarde
8461,calendar_set,crear un evento para el cumpleaños de juan
8462,calendar_set,recuérdame un correo electrónico a mi hermana
8463,calendar_set,avisarme del programa de televisión a las cuatro y cuarto el jueves en cuatro
8464,calendar_set,ir al calendario y programar un evento
8465,calendar_set,recuérda me mi reunión de mañana reunión sin falta a las diez
8466,calendar_set,puedes sincronizar mi calendario con marcos
8467,calendar_set,puedes añadir este evento con carlos
8468,calendar_set,puedes añadir este evento con jordi
8469,calendar_set,por favor programa una reunión con juan lópez de contabilidad
8470,calendar_set,programar una reunión con bill martin para las dos y media p. m el viernes
8471,calendar_set,bien
8472,calendar_set,hola a todos
8473,calendar_set,dale a guardar
8474,calendar_set,cuanto tiempo lleva
8475,calendar_set,añade una cita con mi dentista a las diez a. m. del lunes que viene
8476,calendar_set,recuérdame el juego a las ocho de la tarde
8477,calendar_set,recuérdame todos los primeros del mes
8478,calendar_set,establecer evento en el calendario repetir evento todos los días
8479,calendar_set,evento de reunión recurrente los lunes
8480,calendar_set,poner una notificación el cinco de marzo que tengo una cita con el médico a las diez de la mañana
8481,calendar_set,programa una notificación para el once de marzo sobre la entrevista prevista con el señor rodríguez
8482,calendar_set,recuérdame mi reunión con joan el lunes a las diez
8483,calendar_set,quiero añadir un evento a mi agenda
8484,calendar_set,añadir evento al calendari
8485,calendar_set,programa un recordatorio para recoger a los niños los días entre semana a las tres de la tarde
8486,calendar_set,recuérdame que tengo comida con el jefe hoy a la una p. m.
8487,calendar_set,recuerda recordarme la cita con el cliente a las cuatro p. m.
8488,calendar_set,programa un evento
8489,calendar_set,crea un evento de calendario
8490,calendar_set,abrir calendario crear evento
8491,calendar_set,hola por favor recuerda que la proxima reunion con mi jefa sera a las once a. m. el proximo lunes
8492,calendar_set,quiero que me recuerdes el próximo encuentro con mi novia será el domingo que viene a las ocho p. m.
8493,calendar_set,poner una notificación para mi reunión del martes
8494,calendar_set,programa una notificación para la reunión con el jefe
8495,calendar_set,avísame una hora antes de mi reunión
8496,calendar_set,recuérdame la reunión de las dos de la tarde
8497,calendar_set,programa un recordatorio a las dos p. m. de mi reunión
8498,calendar_set,por favor recuérdame la función en barcelona de mañana
8499,calendar_set,por favor recuérdame el cumpleaños de mi tío juan todos los cuatro de mayo
8500,calendar_set,por favor programa un recordatorio para la fiesta de la oficina del próximo sábado
8501,calendar_set,por favor recuérda me mi cita con el médico el trece de julio
8502,calendar_set,establecer recordatorio en
8503,calendar_set,avísame a
8504,calendar_set,añadir evento
8505,calendar_set,crear evento
8506,calendar_set,crea un evento en el calendario que se repita anualmente en esta fecha
8507,calendar_set,recuérdame todos los años en esta fecha de
8508,calendar_set,programa una reunión con francisco para mañana
8509,calendar_set,búscame una hora para una reunión con pedro mañana
8510,calendar_set,enviar una cita de calendario a marta
8511,calendar_set,añade una reunión con juan fernández a mi calendario y
8512,calendar_set,ver si juan está disponible para una reunión el lunes
8513,calendar_set,recordatorios para pagos con tarjeta
8514,calendar_set,agregar nochevieja al calendario
8515,calendar_set,añade al calendario un nuevo evento de acción de gracias
8516,calendar_set,establecer un recordatorio para mañana por la mañana sobre mi reunión
8517,calendar_set,necesito programar un evento recurrente en mi calendario por favor
8518,calendar_set,hola google abre el calendario de google por favor
8519,calendar_set,programar una reunión para el miércoles a las tres de la tarde en cuarto
8520,calendar_set,necesito programar una reunión con javier el lunes a las nueve de la mañana
8521,calendar_set,añadir reunión con tal de este jueves al calendario
8522,calendar_set,añade la cita con el médico el lunes a las tres al calendario
8523,calendar_set,abre el calendario de google añade un evento para el cinco de mayo
8524,calendar_set,google calendario añadir cita para el veintiuno de marzo
8525,calendar_set,añadir un evento a mi calendario de google para el veintidós de marzo por favor
8526,calendar_set,necesito programar una reunión con allison el lunes a las diez de la mañana
8527,calendar_set,recuerdame treinta minutos antes que tengo una teleconferencia el martes
8528,calendar_set,enviarme una notificación una hora antes de mis próximos eventos de calendario
8529,calendar_set,avísame cuando ocurra un próximo evento desde mi calendario y envíame una notificación
8530,calendar_set,por favor pon un recordatorio hoy para mi reunión a las cinco de la tarde
8531,calendar_set,necesito un recordatorio para la reunión de las cinco de la tarde
8532,calendar_set,recuérdalo el martes
8533,calendar_set,recordar más tarde
8534,calendar_set,abre calendario
8535,calendar_set,calendario
8536,calendar_set,calendario google
8537,calendar_set,recuérdame mi cita del día quince
8538,calendar_set,recuerda me cuándo mi coche está vencido el día antes
8539,calendar_set,házme saber cuando mi teléfono este vencido
8540,calendar_set,añadir mi cita con el médico para el quince
8541,calendar_set,poner el cumpleaños de mi hermano en mi calendario para el cuatro de julio
8542,calendar_set,recuérdame ir de compras para la fiesta del domingo
8543,calendar_set,por favor invita a javier santos y a juan a la reunión el jueves tres de la tarde
8544,calendar_set,puedes hacer un evento para el viernes por la noche con emi maya y mackensie
8545,calendar_set,crea una reunión el jueves por la tarde para revisar el presupuesto
8546,calendar_set,añade mi clase de spinning al calendario para el sábado a las siete de la mañana
8547,calendar_set,no te olvides reunión a patricia hoy a las seis p. m.
8548,calendar_set,puedes repetir este evento
8549,calendar_set,marca el evento mensualmente
8550,calendar_set,configurar el evento para que se repita cada semana
8551,calendar_set,configurar el evento para que se repita el primer lunes del mes
8552,calendar_set,recuérdame enviar la presentación hoy a la una de la tarde
8553,calendar_set,organiza un recordatorio hoy a la una de la tarde para enviar la presentación
8554,calendar_set,recuérdame enviar la presentación hoy a la una de la tarde
8555,calendar_set,por favor añada el almuerzo con erin a mi calendario en el restaurante
8556,calendar_set,programar una reunión para mañana
8557,calendar_set,pon un recordatorio para el mediodía con titulado almuerzo de trabajo
8558,calendar_set,invitación de calendario para desayunar con luna a las ocho de la mañana
8559,calendar_set,ajusta una notificación quince minutos antes para reunión de las doce del mediodía
8560,calendar_set,establecer un recordatorio para la reunión todos los lunes a las dos de la tarde
8561,calendar_set,añade este evento con esta gente
8562,calendar_set,guardar este evento
8563,calendar_set,recuerda esto después de dos días
8564,calendar_set,recuérdame después de un mes
8565,calendar_set,diez de la mañana
8566,calendar_set,seis de la mañana
8567,calendar_set,siri pon a ver qué pasa de rigoberta bandini
8568,calendar_set,juan quiere reunirse los domingos a las once puedes recordármelo el sábado por la noche cada semana
8569,calendar_set,por favor anota la fecha uno de febrero de dos mil diecisiete y pon un recordatorio a las cinco de la tarde para crear una cita con don pedro
8570,calendar_set,por favor avísame dos horas antes de la próxima reunión del sábado
8571,calendar_set,recuerda me a las dos de la tarde martes para las tres de la tarde reunión con el jefe
8572,calendar_set,añadir una reunión con carolina para mañana a las dos de la tarde
8573,calendar_set,añadir el cumpleaños de sally al calendario para el sábado a las diez de la noche
8574,calendar_set,crea un recordatorio de felicitación de cumpleaños para mañana a las diez de la mañana
8575,calendar_set,establecer un recordatorio para desear un amigo mañana a las diez de la mañana
8576,calendar_set,fija un recordatorio mañana para la reunión con miguel
8577,calendar_set,recuérdame la fiesta de cumpleaños de mi hermana mañana una hora antes de que empiece
8578,calendar_set,haz que no se me olvide la cita con el veterinario de toti del veinticinco
8579,calendar_set,¿puedes concertar una reunión conmigo
8580,calendar_set,hay eventos muy importantes en este mes anota eso
8581,calendar_set,anote el evento importante de esta semana
8582,calendar_set,puedes recordarme que revise mi ropa en una hora
8583,calendar_set,puedes poner un temporizador de diez minutos
8584,calendar_set,puedes recordarme que saque la basura el martes
8585,calendar_set,no me dejes olvidar la reunión de mañana con sheila
8586,calendar_set,recuérdame una hora antes de mi próxima reunión de trabajo
8587,calendar_set,actitud
8588,calendar_set,expectativas
8589,calendar_set,recuérdame el cumpleaños de mi hijo
8590,calendar_set,recordar la reunión con recursos humanos la próxima semana
8591,calendar_set,agenda un corte de pelo el uno de abril en valladolid
8592,calendar_set,puedes recordarme que vaya a la tienda de la esquina el martes
8593,calendar_set,abre actual
8594,calendar_set,anota este evento en mi calendario
8595,calendar_set,este es un evento importante por favor apúntalo en mi calendario
8596,calendar_set,por favor recuérdame sacar el café de la estufa en diez minutos
8597,calendar_set,recuérdame treinta minutos antes de mi reunión a las tres de la tarde de mañana
8598,calendar_set,lo he terminado una vez
8599,calendar_set,oye asegúrate de ir a la fiesta de cumpleaños de sarah el día doce
8600,calendar_set,anota la fiesta de cumpleaños de mariana para el doce
8601,calendar_set,marca el doce la fiesta de cumpleaños de olivia
8602,calendar_set,anótame para la fiesta de cumpleaños de daniela el doce
8603,calendar_set,avísame de la reunión de esta tarde cinco minutos antes
8604,calendar_set,avísame de los cumpleaños de todos mis amigos del facebook
8605,calendar_set,recuérdame de antemano mi aniversario
8606,calendar_set,recuérdame la reunión con antelación
8607,calendar_set,avísame sobre el cumpleaños de mi esposa por adelantado
8608,calendar_set,por favor anota que tengo una reunión a las cinco p. m.
8609,calendar_set,pon un recordatorio de reunión a las nueve de la mañana mañana
8610,calendar_set,por favor organiza una reunión con los trabajadores de mi empresa
8611,calendar_set,alguna sugerencia sobre un buen momento para una reunión de una hora esta semana
8612,calendar_set,vamos a poner algo en el calendario para el martes
8613,calendar_set,crea un nuevo evento cada viernes a mediodía
8614,calendar_set,agregue el almuerzo con laura para el jueves a la una
8615,calendar_set,iglesia con mamá y papá el domingo
8616,calendar_set,tengo que estar en aragón para este próximo evento lo puede añadir
8617,calendar_set,marca el próximo martes en mi calendario como el cumpleaños de steve
8618,calendar_set,por favor ingrese en mi calendario una cita con el doctor garrido para este viernes a las seis por la noche
8619,calendar_set,avísame cuándo tengo que asistir al recital de danza el cinco de marzo
8620,calendar_set,avísame el día de antes de la carrera de caballos del hipódromo de la zarzuela el diecisiete de marzo
8621,calendar_set,avísame el once de marzo el día de mi cita
8622,calendar_set,establece una notificación de dos días antes del cumpleaños de mary por favor
8623,calendar_set,dame una notificación tres días antes mi examen de química por favor
8624,calendar_set,envía un mensaje a tu antiguo teléfono android diciendo que suba el volumen un uno por ciento
8625,calendar_set,añadir evento a mi calendario
8626,calendar_set,programa mi evento con persona a la hora y lugar
8627,calendar_set,anota mi evento con la persona en la fecha en el lugar
8628,calendar_set,hay que añadir el cumpleaños de coral el doce de julio a mi calendario
8629,calendar_set,el doce de julio es el cumpleaños de juana y mi calendario se actualizará con esta fecha
8630,calendar_set,añade todos los eventos que tengan lugar en marzo en la iglesia de los marianistas a mi calendario
8631,calendar_set,todos los eventos de marzo en iglesia de dios cristiana redimida se agregarán a mi calendario
8632,calendar_set,mi calendario se actualizará con todos los evento congregación cristiana en españa en marzo
8633,calendar_set,pon en mi calendario que juan díez y su esposa se reúnen con nosotros mañana a las cuatro de la tarde
8634,calendar_set,dentro de trece minutos recuérdame conducir al parque
8635,calendar_set,por favor programa un recordatorio para la boda de rafa del treinta y uno de marzo de dos mil diecisiete
8636,calendar_set,agregar todos los eventos centro cultural puerta de toledo en marzo a mi calendario
8637,calendar_set,todo el evento javierada de marzo es agregado a mi calendario
8638,calendar_set,mi calendario necesita ser actualizado con todos los eventos de marzo de la iglesia evangélica de barcelona
8639,calendar_set,programar el almuerzo con mamá el martes de este mes
8640,calendar_set,programa una cita con el médico el viernes
8641,calendar_set,concertar una reunión para el veinte de octubre a las diez y media de la mañana
8642,calendar_set,haz una lista del personal de dirección para la reunión del veinte de octubre
8643,calendar_set,recuérdame que llame a todos los participantes
8644,calendar_set,añadir feliz año nuevo al calendario
8645,calendar_set,crear un nuevo evento en el calendario de cumpleaños de juan
8646,calendar_set,añade navidad al calendario
8647,calendar_set,añade año nuevo con la familia la semana que viene
8648,calendar_set,crear un evento con ubicación en casa y con evento nochevieja
8649,calendar_set,crear evento recurrente en calendario de cumpleaños de luis
8650,calendar_set,programa un evento de gym que se repita en el calendario
8651,calendar_set,crea evento día de natación el jueves y ponlo para repetir
8652,calendar_set,establecer un evento feliz cumpleaños gerardo para repetir el veintiuno de enero de dos mil diecisiete
8653,calendar_set,crea un evento en el gimnasio el lunes y configúra lo para que se repita
8654,calendar_set,crea un evento de navidad el veinticinco de diciembre de dos mil diecisiete y prográmalo como un recordatorio que se repita
8655,calendar_set,notificar todos los cumpleaños la semana que viene
8656,calendar_set,avísame cuando haya algún festival el mes que viene
8657,calendar_set,avísame todas las reuniones de mañana
8658,calendar_set,repetir recordatorio de mi agenda para navidad
8659,calendar_set,repite el recordatorio por navidad
8660,calendar_set,repetir recordatorio para mis citas de navidad
8661,calendar_set,por favor recuérdame este domingo de ir a misa
8662,calendar_set,reunión este viernes
8663,calendar_set,cita familia este lunes
8664,calendar_set,hacer una reunión con mi amigo
8665,calendar_set,envía una notificación a amigo
8666,calendar_set,reunión este lunes
8667,calendar_set,reunión lunes de la semana que viene
8668,calendar_set,crea evento en calendario
8669,calendar_set,la ubicación es mi oficina
8670,calendar_set,reunión con violeta este viernes
8671,calendar_set,reunión con cristian la semana que viene el martes
8672,calendar_set,reunión con sandra el día siguiente
8673,calendar_set,necesito que se cree un evento solo con estas personas
8674,calendar_set,podrías crear un nuevo evento solo con estas personas
8675,calendar_set,podrías programar una reunión con esta persona por favor
8676,calendar_set,por favor agregue este evento a mi calendario
8677,calendar_set,podrías crear un nuevo evento en mi calendario
8678,calendar_set,puedo pedirle que agregue un nuevo evento a mi calendario
8679,calendar_set,recordar antes del lunes
8680,calendar_set,tengo una reunión a las dos p. m hoy por favor recuérdame
8681,calendar_set,por favor reprograma mi reunión de las seis de la tarde de mañana e informa los miembros
8682,calendar_set,crear un evento de calendario con mi hijo
8683,calendar_set,el evento de calendario tiene varias personas
8684,calendar_set,tengo una cita con el grupo del banco caixa el día veintiocho por favor recuérdame
8685,calendar_set,cita con carla el próximo día
8686,calendar_set,asistir a una fiesta con verónica este viernes
8687,calendar_set,por favor acuérdame de recoger mi ropa de la tintorería hoy
8688,calendar_set,tengo varias reuniones hoy recuérdamelo en un intervalo de treinta minutos antes del inicio de cada reunión
8689,calendar_set,establecer un recordatorio para mi aniversario de la boda el diez de julio
8690,calendar_set,acuérdame de la reunión con mi profesor hoy a las cinco de la tarde
8691,calendar_set,enviar un aviso a mí y a los miembros del grupo recordándonos la nueva fecha para la reunión
8692,calendar_set,podrías comprobar si el jueves por la tarde estoy libre si es así añade un recordatorio para ir al festival de comida
8693,calendar_set,quiero un recordatorio que se repite todas las semanas
8694,calendar_set,olly programa un recordatorio diario para mí por favor
8695,calendar_set,programa un recordatorio diario para mí
8696,calendar_set,poner una alerta en mi calendario todas las semanas
8697,calendar_set,tengo una reunión mañana a las cuatro de la tarde con el equipo de desarrollo no olvides recordarme una hora antes
8698,calendar_set,recuérda me mañana por la mañana mis horarios para el martes
8699,calendar_set,añade un recordatorio para hoy por la tarde para recoger el paquete del restaurante de jacobo
8700,calendar_set,recuérda me la reunión de mañana
8701,calendar_set,establecer evento en repetición
8702,calendar_set,repetir este evento
8703,calendar_set,realizar la reunión el jueves
8704,calendar_set,agregar mi reunión en la oficina de google mañana a las diez a. m.
8705,calendar_set,dime todos los días que tome té verde a las cuatro de la tarde
8706,calendar_set,recuérdame todos los días a las once a. m. la reunión con jefa
8707,calendar_set,ambientado el dos de enero sobre el partido de fútbol de real sociedad
8708,calendar_set,el veintitrés de marzo tengo que ir a encontrarme con mi tía
8709,calendar_set,por favor añade mi cumpleaños
8710,calendar_set,por favor añade concierto en el azkena rock al calendario
8711,calendar_set,por favor agregue fiesta en indara al calendario
8712,calendar_set,por favor añade una reunión en el trabajo al calendario
8713,calendar_set,programar una reunión con el gerente mañana a las dos p. m.
8714,calendar_set,por favor programe una reunión con rebeca a las tres p. m. el martes
8715,calendar_set,agregue el cumpleaños de miguel ángel el tres de marzo a mi calendario
8716,calendar_set,marca la cena de jubilación de papá para el cuatro de abril
8717,calendar_set,agregar a mi calendario la cena de moda de mamá para el cinco de mayo
8718,calendar_set,gestionar una reunión para hoy por la mañana
8719,calendar_set,quiero una reunión con persona a hoy
8720,calendar_set,dile a la persona que quiero conocerlo hoy
8721,calendar_set,asegúrate de recordar me que pague las facturas mañana por la mañana
8722,calendar_set,recuérdame la reunión de la oficina mañana las siete
8723,calendar_set,recuérda me ir a mi reunión mañana
8724,calendar_set,andrea ve conmigo en la película comando del cinco de abril
8725,calendar_set,último recordatorio de la reunión
8726,calendar_set,fecha de inscripción
8727,calendar_set,recuérdame cuando alcance
8728,calendar_set,recordar la ubicación
8729,calendar_set,recuérda me cuando llame un contacto
8730,calendar_set,repetir cumpleaños
8731,calendar_set,repetir diariamente
8732,calendar_set,que hugo se una a mí el día diez en la reunión del quinta planta
8733,calendar_set,reserva mi próximo día libre en el calendario para hacerme un corte de pelo en sara
8734,calendar_set,si tengo algún hueco libre por favor programa un recordatorio para llamar a mi hermana sobre los fondos universitarios entre mis reuniones de esta tarde
8735,calendar_set,recuérda me acerca de la reunión
8736,calendar_set,por favor agregue evento en el calendario
8737,calendar_set,añadir evento al calendario
8738,calendar_set,por favor recuérdame en punto
8739,calendar_set,recuerda me en punto que yo tengo un evento
8740,calendar_set,tengo un reloj de eventos que me recuerda
8741,calendar_set,recuérdame apagar las luces en diez minutos
8742,calendar_set,establecer un recordatorio de quince minutos para cambiar la colada
8743,calendar_set,organice el evento de reunión habitual para nuestros viajes de negocios
8744,calendar_set,establecer recordatorio para la reunión del martes con pedro
8745,calendar_set,programa un recordatorio para mi cita de noche con mi marido el viernes que viene
8746,calendar_set,reunión con johana en diez minutos en la sala de conferencias
8747,calendar_set,pregunta a joan y joana si pueden venir a la reunión de mañana a las once de la mañana
8748,calendar_set,recuérdame mi próxima reunión con josé una hora antes
8749,calendar_set,cuándo me reuniré con pablo
8750,calendar_set,añadir cumpleaños cada año
8751,calendar_set,recuérdame pagar la factura de la luz este fin de semana a las nueve de la mañana
8752,calendar_set,programa una alarma de recordatorio para el sábado a las nueve de la mañana por el pago de la factura de la luz
8753,calendar_set,toma nota para pagar la factura de la luz y recuérdame el sábado a las nueve de la mañana
8754,calendar_set,recuérda me la reunión de mañana
8755,calendar_set,puede establecer el rezo de las doce del mediodía para todos los viernes
8756,calendar_set,necesito que establezcas la oración de las doce del mediodía para todos los viernes
8757,calendar_set,para los proximos tres domingos recuerda me que yo tengo clase de yoga al mediodía
8758,calendar_set,fijar un evento para este domingo y los próximos dos domingos que tengo yoga a las doce p. m.
8759,calendar_set,agregar una clase de yoga al mediodía a mi horario para los próximos tres domingos
8760,calendar_set,agregar recordatorio de cumpleaños el cuatro de septiembre
8761,calendar_set,agregar cita con el dentista para el viernes a las cinco
8762,calendar_set,agregar corte de pelo a mis citas el sábado por la tarde a las cuatro
8763,calendar_set,recordar eventos próximos
8764,calendar_set,activa una notificación antes de este evento
8765,calendar_set,establecer esto antes del evento
8766,calendar_set,antes de este evento programa una notificación
8767,calendar_set,alexa dame la lista de cosas que tengo que hacer hoy
8768,calendar_set,dame mi lista de tareas para hoy
8769,calendar_set,alexa que hay en mi calendario para hoy
8770,calendar_set,repite este evento todos los viernes en mi calendario
8771,calendar_set,en la semana que viene repite este evento a las diez de la mañana todos los días
8772,calendar_set,dime cuando es el cumpleaños de mi mamá
8773,calendar_set,avísame cuando sea mi aniversario
8774,calendar_set,añadir un recordatorio para la próxima reunión
8775,calendar_set,añade este evento a mi calendario
8776,calendar_set,añadir miguel y jacobo al calendario del festival
8777,calendar_set,blas y bruno deberían ser añadidos al calendario de festival
8778,calendar_set,recuérdame esto en el futuro
8779,calendar_set,oye puedes activar los recordatorios para la reunión de mañana a las diez de la mañana
8780,calendar_set,recuérdame mi reunión de mañana a las diez de la mañana
8781,calendar_set,tengo una reunión mañana por la mañana a las diez recuérdamelo por favor
8782,calendar_set,recuerda me que yo tengo una reunión con cassy para un evento de ola que se llevará a cabo mañana
8783,calendar_set,pon una fiesta de cumple con alex martín y amelia en mi calendario
8784,calendar_set,rellenar mi calendario con una reunión con pedro y triana el cinco de diciembre a las cinco y media de la tarde
8785,calendar_set,hey programa una reunión con el señor rodríguez para este viernes al mediodía
8786,calendar_set,quiero hacer algo gracioso todos los días por favor establece un recordatorio
8787,calendar_set,establecer un recordatorio para algo feliz cada dos días
8788,calendar_set,necesito que me recuerdes ir a la tienda mañana
8789,calendar_set,necesito concertar una reunión con pedro
8790,calendar_set,pon una reunión con esteban para el martes
8791,calendar_set,programar un salida para hacer la compra para todos los domingos
8792,calendar_set,recuérdame sacar la basura para reciclar cada dos lunes
8793,calendar_set,establecer un evento recurrente en mi calendario
8794,calendar_set,agregar yoga a mi calendario para el viernes
8795,calendar_set,añadir correr a mi calendario el jueves
8796,calendar_set,recuérdame si me pierdo mi rutina de caminata de la tarde
8797,calendar_set,recuérdame el cumpleaños de sara con tres días de antelación
8798,calendar_set,recuérdame cuando sea la hora de comer
8799,calendar_set,recuérdame la noche de antes mi cita con el médico
8800,calendar_set,recuérdame que llame a alejandro
8801,calendar_set,por favor recuérdame sobre la reunión de negocios de las once de la mañana
8802,calendar_set,tengo una reunión importante este domingo al mediodía dos p. m. no olvides recordarme
8803,calendar_set,llamar a sara
8804,calendar_set,establecer un recordatorio
8805,calendar_set,pon un recordatorio en repetición para mi entrenamiento de yoga cada dia al mediodia
8806,calendar_set,establezca un recordatorio mensual para pagar el alquiler
8807,calendar_set,todos los demás miércoles recuérdame de ir de compra al supermercado
8808,calendar_set,no me dejes olvidar que tengo una conferencia de padres y profesores este lunes a las cuatro de la tarde
8809,calendar_set,tengo una reunión con el jefe de departamento el viernes a las nueve de la mañana
8810,calendar_set,añadir un evento
8811,calendar_set,agregar a un evento
8812,calendar_set,recuérda me mi cita con el dentista la noche anterior
8813,calendar_set,por favor programa una cita en la peluquería el sábado a la una p. m.
8814,calendar_set,por favor programa una cita con mi médico para un examen de próstata el viernes
8815,calendar_set,por favor recuérdame llamar a darío a las una de la tarde el jueves
8816,calendar_set,por favor añade un evento a mi calendario
8817,calendar_set,recuérdame de comprar más comida de perro en el ávila mañana a las siete y veinte p. m.
8818,calendar_set,recuérdame que tengo que ver a ana por nuestro proyecto de matemáticas el martes que viene a las diez de la noche
8819,calendar_set,avísame el día antes de mi viaje a asturias
8820,calendar_set,dime cuándo es mi próxima cita médica
8821,calendar_set,notificarme cuando mi renta caduca
8822,calendar_set,las clases semanales de bádminton empiezan mañana y acaban el uno de mayo
8823,calendar_set,programa una reunión el lunes con el vicepresidente
8824,calendar_set,concertar una reunión con la maestra de mi hijo para el viernes
8825,calendar_set,programar una reunión con el departamento de recursos humanos para fin de mes
8826,calendar_set,tengo práctica en ávila mañana a las seis
8827,calendar_set,recuérdame mañana a las ocho de la mañana que tengo un almuerzo de trabajo a las doce en la sala de conferencias
8828,calendar_set,voy a ir al concierto de fuel fandango en madrid el veinticuatro de marzo
8829,calendar_set,puedes avisarme cuando sean doscientos
8830,calendar_set,necesito un evento para dentro de tres días programado con amalia
8831,calendar_set,por favor agregue corte de pelo para el veintisiete de marzo a las tres p. m
8832,calendar_set,por favor recuérdame que recoja a juan del colegio hoy a la una p. m.
8833,calendar_set,sólo fijó la reunión a las siete p. m.
8834,calendar_set,programa una reunión a las siete de la tarde
8835,calendar_set,recuerda me que yo tengo una reunión a las siete de la tarde
8836,calendar_set,ponme al día sobre las elecciones de mañana al mediodía
8837,calendar_set,fija un recordatorio para la reunión a las dos de la tarde mañana entre ángel y yo
8838,calendar_set,yo tengo una reunión mañana a las dos de la tarde con john pon eso en mi calendario
8839,calendar_set,abrir reunión agenda del calendario
8840,calendar_set,reunión de tareas
8841,calendar_set,necesito un recordatorio para llamar a mi madre a las tres de la tarde
8842,calendar_set,nuevo evento almuerzo interior
8843,calendar_set,agregar evento club de lectura casa de debbie miércoles por la noche
8844,calendar_set,recuérdame sobre mi examen del oculista en walmart el día veintiséis
8845,calendar_set,olly recuerda me sobre mi examen del oculista en walmart el día veintiseis
8846,calendar_set,programar cualquier cita para este evento en mi calendario
8847,calendar_set,avísame cuando esté a tres días de este evento en mi calendario
8848,calendar_set,recuérdame el día en que se supone que tiene lugar este evento
8849,calendar_set,agregar este evento a mi calendario
8850,calendar_set,reserva este día para este evento del calendario
8851,calendar_set,necesito que añadas este evento a mi calendario
8852,calendar_set,necesito este evento en un ciclo repetido en mi calendario
8853,calendar_set,agregue la boda de ester el próximo sábado a las ocho en punto
8854,calendar_set,recuérdame la reunión de la próxima semana
